id,k,original_nodes,original_edges,original_girth,original_vertex_connectivity,original_edge_connectivity,result_nodes,result_girth,result_vertex_connectivity,result_edge_connectivity,has_articulation,girth_preserved,is_k_regular,hamiltonian,original_graph6,result_graph6
1376,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@?OC???@?A?A??_?G??_?A_?????C??A???_??A???D???A???@????W??OA???????C?G?@??O????O??@?????G?????C@????C???A?@?????C@??A??O??????_??????C??????O?A_?????A?????????@?_?????O???????E??????@_????C?C?????C?G??????????g??????C???????A?_???????_????????O????????_G???????OA???????O????????A?_??????@?????????@??@??????@??C@???????@??O??????@??@????????@GC????????A?C????????AGC????????_?@????????G@?G???????O???_??????@??_G??????A????G??????@??@?C???????_C??,~?AS`_S?__O@?G?@?A??_?O??_?@??C??A???_??C??@???A???A?A?@?@?@????G????O?G?A??O?A????C?????_?A??C??O?@?????A?????A??A??@??@??@??????G??????g?????@O?????C??@???A???_??????????????G??????????????@???????G???????@???????C????????G???????A????????O????????O????????_????????A?????????O????????CO????????G_????????G_????????CO????????C??????????_?????????A??????????C??????????C?O????????A?G?????????_??????????C??????????@???????????A???????????A?@?????????@?A????????????????????????@?????????????????????????G???????????@?????????????O????????????_????????????A?????????????_?????????????_????????????C?????????????@??????????????P?????????????AG?????????????_?????????????@??????????????@C??????????????a??????????????_G?????????????C@??????????????O???????????????_????????????G??G????????????C??C????????????????@O???????????????I??????????????_A??????????????@?C????????????????@?????????????????_???????????_????A???????????C?????O??????????OC????????????????_G??????????????????????A?????????????????@???????????O??????O??????????A??????A??????????????????_?????????????????@???????????????O??????????????????G????????????????????I??????????????????@O?????????????O????@??????????????_????A?????????????????????_???????????????????O???????????????????O???????????????????A????A???????????G????_???C???????????O???@????C???????????????C????A???????????????A?????_???????????????a????C???????????????CO????O??????????????@??????_??????????????A??????A????_????????????????@????O????????????????O????C??????????@?????A?????_??????????G?????G????G???????????_?????O????O??????????@??????C???????????@??????????A????????????_??????????_???????????G???A??????C???????????@????O??????C???????????O???????????G???????????_??????????A????????????A???A??????@????????????@???@???C???????????O???C????????_??????????A????_????
1377,3,74,111,5,3,3,148,5,3,3,False,True,True,,~?@IsP@@GOC_??@?A?A??_?D??G??O??O??W??????G??@???C???C???C???@????S?????????G????O??G?O????@?????g??A?@????CA????@???????_?????O????G???????O?????@???????????A??C??????Q??????A_???C??A?????OA????????I????C??@_??????A???????O????_?B?????AC_???????????@_????????C?C??????????@?????G?C?????????????C?????????H???????O?????????????C?G??????G?_??????????B??????????C?C????????CGA???????A?_?_????????GA?O??????G??O????????a??CG??????@??@????????OG??C????????@G?,~?AS`_S?__O@?G?A?@?@@?GG?_?@??CC?AA??O??G???_??C???A???@????O???A????G????O????O????G????G????@?????C?@???G?A????????????_???????????@??????_??????_???_AC???@?C@??????@???????C????_?A????C??A???????AG??????@C?????G@??????C?G????????G????????O????????C????????A?????????C????????A?????????K????????@G?????????_?????????O?????????C??????????_?????????G??????????O??????????OO?????????GG??????????????????????G??????????????????????@???????????G???????????A??????????CC???????????_O???????????C????????????C????????????_????????????G???????????_A???????????C?O????????????CO????????????G_???A???A????G????@???@????C?????????????@??????????????G??????????????_G????????????@?O???O????????C?????G????????A????????????G??_???????????@??C???????????????O???????????????_???????????_?????????????????????_?????????G?????????????????????@????????????????_????????????????_???????????????A?????????????????_???????????????@?????????????????C???????????????@?O???????????????A?_???????????????AAG???????????????@@C??????????OO?????@??????????AA??????G?????????????????_?????????????????@??????????????????C??????????????????A????????????????????G??????????????????@???????????????????O???????????????????_???????????????????_???????????????????O????C??????????????P?????_?????????????AG?????????????????G????????????????????O?????????????????????@?????????????????????_????????????????????_????????????????????C??????O??????????????O@?????_??????????????_A??????????????A?????A_??????????????@?????@O??????????????C@????@????????????????_G????G??????????????????????_?????????????????????@??????????????????????@?O?????????????????????_G???A??????????A???????G????O??????????O??????@????CO?????????????????C????G_?????????????????G?????G??G???????????_????????C??C???????????O???????C@??????????????O????????_G?????????????A????
1378,3,22,33,4,1,1,44,4,1,1,True,True,True,False,UsP@XWOC???@?A?I??w@K?????G??O?_O??F?C@_,k`_S?__O@?G?AI@D@D?Gg?_?@??C??A????G??@???O???_???O???_???G???C????G????GG???_????GC???GG???@?_??@?H???A?I????O?????G?_???O??????_@????G?_????O?_???A?AO???C??g
1379,3,24,36,3,1,1,48,4,1,1,True,False,True,False,WsP@@?OCG??@?A?I??w?kA??C?GG?OO?KA???O?GA?@?O?B,o`_S?__O@?G?A?@?@??G??O?A??A?GC?O?_??C??@???A???A?I?@?D?@?D??G?g??_???@????C????A?????_?I??C?@O?@??S??A??g??@?????A??????O?????A?????????_??????g??????_?????AC??????W??????GO?????CD??????Ga
1380,3,26,39,3,1,1,52,3,1,1,True,True,True,,YsP@@?RCo??@?A?A??w?K??O??WG?OG?K??????G??@@??C???FA??E?,s`_S?__O@?G?A?@?@??G??_g@@OCD?AA_?O??G???_??C???A???@???@??O?G?A?????????G?????????C????G?????_????O?????O????@I?????T?????c?????A_????GA?????OC????C?@O???A??g???O??????A???G??@????????_??@???A???G???@???A???A???AO??@????I
1381,3,26,39,3,1,1,52,3,1,1,True,True,True,,YtP@?_@?G@?G?@?@_???@??G?A_??w?Ao?O??A?G?O@?A?BB_??B_???,s`_SOg_O@?G?A?@??O?A??I_?T?@S??i???_??C??@???A????G???C???C????_????_???@????C????A?????i????DO???@S????Ag???@?????A??????_?G???O?C??????O?????A??????@???????_??????C???????W??????C??????@@???????g???????P???????`O??????Oa
1382,3,26,39,4,1,1,52,4,2,2,True,True,True,,YsX___??G@?C?F????G?A??O??w?@_?o?CC@A?A_C???G?@?O?A?_?@_,s`_S?_gP@OG_?O?_?G?C??G??O??O??G??@???_??A???O???GI??CD??CD???_g?????????G?????????C????G?????O??A?O???O?G?????i????@D???G?S???C?G_?????????????G?????????????C??????G???????O??G???O??@????G???????i??????@D???_???S???O???G_
1383,3,28,42,3,1,1,56,3,1,1,True,True,True,,[sX_w_??G@?C?F?E??_?B??G??W??G??S??????G??@???C???F???E?G??gA?E?,w`_S?_gP@OG_?i?T?O?A???G??O?@???_??????G??????@???G???A???C????O???Cg???DO???c????I?????_????C?????D?????I?????G?????C?????@O?????I???_??_??@??@???C??@O??A???g??????????????G??????????????@???????G???????@???_???C???O????G???????Ag???????PO??G????S???O????a?
1384,3,28,42,3,1,1,56,3,1,1,True,True,True,,[sX__c??G@?C?F?E??_?B??G??W?????C??A???_??B_??K???D??B??O??WY???,w`_S?_gP@OG_?_?O?OOAA?IG?SO?C??A???????G??????@???G???A???C????O???Cg???DO???c????I?????_????C?????D?????I?????G?????C?????@O?????I???_??g??@??@O?????????????C??????????????G??????C???????A???????_???????C???????DO??????AI???????I???????@C???A????CO??C????AG
1385,3,28,42,3,1,1,56,3,1,1,True,True,True,,[tP@?_A?WB?R????_?O?C??[?????G??G??C???w??E??K?A?C?@??G?_?@GO??K,w`_SOg_O@?G?A?@??O?A??G??O?@?O?_G?C??A???G?_@?C??_???O???O???A????G?g??O@O?@?D???_A_??????????G??????????@?????G?????A??@??C???G??O?????Cg?????DO??C??c???A??I???????????????G??????????????@???????G???????A???A???C???@????O???????Cg???????DO???O???c????G???I?
1386,3,28,42,3,1,1,56,4,2,2,True,False,True,,[sPp?_??G@?C?F?E????@??G@?_??wA?o??????G??@?O?C???F?_?E@?_??OA?@,w`_S?__O@SGgA?@??O?A??C??_??_G@?O?@???_??A???O???C???G???A???@???????????G?????????C????G?????_??G?O??@??O????@I?????T???O?c???A?A_????O??????_?G???C???????_?C????_?G????C??_???A??H????O??I???C???????A????_??C????????G???@???A????_???C????_???_???AO??@?????g
1387,3,28,42,3,1,1,56,3,1,1,True,True,True,,[sP@@?RCo??@?A?A??w????C??O??_??[??K?@_??A?_??SA??AA??@?_??GG??D,w`_S?__O@?G?A?@?@??G??_g@@OCD?AA_?_??C??@???A???A?A?@?@?@?CO?G?a?????????G?????????C????G?????_????O?????O????@I?????T?????c?????A_???A?AG???C?CO?????????????C??????????????G??????C???????A???????_???????C???????DO??????AI???????I???????@C????_???CO??@????AG
1388,3,30,45,3,1,1,60,4,2,2,True,False,True,,]sPpoO@?O@_E????_?O?C??[?@_??_??K??A???W??????@???A???A????w???K?@??S?G?o?,{`_S?__O@SGgAg@S?C??_??G??O?@???_??I??@O??S???g???G???C???@????G?????????G?????????C????G?????O????O?????G?????i????@D?????S?????G_?????A??????C??????@O??????g???@??G????_?@????A??C_???O??K????????????????_???????????????@????????_????????O????_??C????@????_????????i????????PO????_??@O????C???G_
1389,3,30,45,3,1,1,60,4,2,2,True,False,True,,]sPpoO@?O@_E????_?O?C??[?????G??G??C???w??E??K???C????G???@G???K?@??c?G?@_,{`_S?__O@SGgAg@S?C??_??G??O?@???_??I??@O??S???g???G???C???@????G?????????G?????????C????G?????O????O?????G?????i????@D?????S?????G_????GA?????OC??????????????C??????????????G??????C???????A???????_???????C???????DO??????AI???????I???????@C????C???C????A???A????@????I????_???@O????_@O??????C?A_??
1390,3,30,45,3,1,1,60,3,2,2,True,True,True,,]tP@?_@?G@?G?B?D_???@??G??_??w?????@???O??A???F???K??E??@?_G?_?SB_???M????,{`_SOg_O@?G?A?@??O?A??I_?T?@S??i???_??C??@???A????G???C???C????_????_???@????S????I?????_????C????PC????aG????????????_???????????@??????_??????O?????c?????@?_??????i??????PO?????`O?????CG_????????????????_???????????????@????????_????????O????G??C?????O???_????????i????????PO????G??@O????@???G_
1391,3,30,45,3,1,1,60,3,1,1,True,True,True,,]sPH@COC???@?A?A??w????C??O??_??[??K?@_??A?_??SA_?A@O?@?C????_?@?C??G?_??W,{`_c@@?CA@AA@?A??_OOA?_?@??C??A???a??CO??P???a???A???@???@????G????_g??@@O??CD???AA_??????????G??????????@?????G?????@?????C??????G?????Ag?????PO?????S??????a????O??a???G??CO??????????????@????????????????_??????@????????A???????A????????@????????DO???????Gg???????A_???????@C????G????P???@?????a
1392,3,30,45,4,1,1,60,4,1,1,True,True,True,,]sP@XWOC???@?A?A??w????C??O??_??[??K?@_??A?_??S???A???@????W???E?K??G?o??O,{`_S?__O@?G?AI@D@D?Gg?_?@??C??A????I??@O??S???g????????_???????@????_????_???C????@????@I????DO???AO????A_?????a?????P????????????@?????????????G?????@???????G??????_??????@???????T??????AI??????A_??????CO???????CO???????a??????_???????@??????????@?????????_???_????H???C????@_???O????Q????_????o
1393,3,30,45,3,1,1,60,3,1,1,True,True,True,,]sX_w_??G@?C?F????G?A??O??w?@_?o??C???A???C_??K???G???@_??A????P?O??o@???o,{`_S?_gP@OG_?i?T?O?A???G??O?@???_??????G??????@???G???A???C????O???Cg???DO???c????I?????_????C???????????@????????????_????@??????A?????A??????@??????DO?????Gg?????A_?????@C???????O???????_???????I???????D?????S???????A_????A??G?????C??O?????A????O???C????G???A????AA???O????OO??O????@O???_????A_
1394,3,30,45,3,1,1,60,3,1,1,True,True,True,,]tP@?c??G@?C?F?E??_?B?OGA?W?????C??AA??_??B`??K????????_???OG??C????[C??@_,{`_SOg_O@?G?A?@??OOAA?G??O?@???_??C??A???G??@????_???O???C?G??_C?????????G?????????C????G?????O????O?????G?????i????@D?????S?????G_????GA?????OC????A?@G???C??o??G???????_???G??G???????G???@???_???G???O???A??@????AO??G????I???C????????G????G??@?????????G????C???G????G???@?????_???_????H???C?????I
1395,3,30,45,3,1,1,60,3,2,2,True,True,True,,]sPH@COC???@?A?A??w?K??O??WO?OG?K??????G??@?O?C???F?O?E?C????_?@?C??G?_??W,{`_S?__O@@GAA?@?@?OGA?O?A??A??C???_??C???O?_?_C??_???O???C????_???@????G????G????O????A?I???O@O??C?S???G?g????????????_???????????@??????_??????O?????C???????_??????i??????PO?????@O??????G_???G???_???C???O???@???@O???G???I????_????????_???G????_???????A????C????O???G????G????O???C????D????G????a
1396,3,30,45,3,1,1,60,3,1,1,True,True,True,,]tP@?c@?G@?O?F?F????@??G??_??w?????@???O??A???F???K??E?@??_?G??O@???cG??@_,{`_SOg_O@?G?A?@??OOAA?G??O?@?O?_G?C??A???G?_@?C??_???O???C????_?????G????O???@?????_???@E????aO???AK????PG????????????_???????????@??????_??????_??O??C???G??@??????@I??????DO??C??AO???G??A_????????????????_???????????????@????????_????????_???_???C???@????@????????@I????????DO???O???AO????_???A_
1397,3,32,48,3,1,1,64,3,2,2,True,True,True,,_sPp_O@?OS_E?H??_?G?A??K??o?????C??A???_??B_??????@???@????_???F????o??@_???G_G??O@O,~?@?`_S?__O@SGgA_@O?C??_?G_?P??@???_??g??D???D???I???a???P????O???A????G????O???@?????_????I????@O????S?????g?????G?????C?????@??????G?????????????G?????????????C??????G???????O??????o??????CG???????i??????@D??????AS??????@G_?????????????????G?????????????????C????????G?????????O?????A??O??????O??G?????????i????????@D??????G??S??????C??G_
1398,3,32,48,3,1,1,64,4,2,2,True,False,True,,_sPpoO@?O@_E????_?O?C??[?@_?????C??A???_??B_??K??C???@?_??A????H????_???@G?G?@_?O??W,~?@?`_S?__O@SGgAg@S?C??_??G??O?@???_??I??@O??S???g???G???C???@????G?????????G?????????C????G?????O????O?????G?????i????@D?????S?????G_?????A??????C??????@O??????g??????????????G??????????????@???????G???????@???????C????????G???????Ag???????PO???????S????????a?????O???_????G???C????@????D????A????I????_?A???????O?@???????G??O??O???C??A??A
